"departamento","codigo_departamento","municipio","codigo_municipio","poblacion","2020-02-13","2020-02-14","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2020-06-01","2020-06-02","2020-06-03","2020-06-04","2020-06-05","2020-06-06","2020-06-07","2020-06-08","2020-06-09","2020-06-10","2020-06-11","2020-06-12","2020-06-13","2020-06-14","2020-06-15","2020-06-16","2020-06-17","2020-06-18","2020-06-19","2020-06-20","2020-06-21","2020-06-22","2020-06-23","2020-06-24","2020-06-25","2020-06-26","2020-06-27","2020-06-28","2020-06-29","2020-06-30","2020-07-01","2020-07-02","2020-07-03","2020-07-04","2020-07-05","2020-07-06","2020-07-07","2020-07-08","2020-07-09","2020-07-10","2020-07-11","2020-07-12","2020-07-13","2020-07-14","2020-07-15","2020-07-16","2020-07-17","2020-07-18","2020-07-19","2020-07-20","2020-07-21","2020-07-22","2020-07-23","2020-07-24","2020-07-25","2020-07-26","2020-07-27","2020-07-28","2020-07-29","2020-07-30","2020-07-31","2020-08-01","2020-08-02","2020-08-03","2020-08-04","2020-08-05","2020-08-06","2020-08-07","2020-08-08","2020-08-09","2020-08-10","2020-08-11","2020-08-12","2020-08-13","2020-08-14","2020-08-15","2020-08-16","2020-08-17","2020-08-18","2020-08-19","2020-08-20","2020-08-21","2020-08-22","2020-08-23","2020-08-24","2020-08-25","2020-08-26","2020-08-27","2020-08-28","2020-08-29","2020-08-30","2020-08-31","2020-09-01","2020-09-02","2020-09-03","2020-09-04","2020-09-05","2020-09-06","2020-09-07","2020-09-08","2020-09-09","2020-09-10","2020-09-11","2020-09-12","2020-09-13","2020-09-14","2020-09-15","2020-09-16","2020-09-17","2020-09-18","2020-09-19","2020-09-20","2020-09-21","2020-09-22","2020-09-23","2020-09-24","2020-09-25","2020-09-26","2020-09-27","2020-09-28","2020-09-29","2020-09-30","2020-10-01","2020-10-02","2020-10-03","2020-10-04","2020-10-05","2020-10-06","2020-10-07","2020-10-08","2020-10-09","2020-10-10","2020-10-11","2020-10-12","2020-10-13","2020-10-14","2020-10-15","2020-10-16","2020-10-17","2020-10-18","2020-10-19","2020-10-20","2020-10-21","2020-10-22","2020-10-23","2020-10-24","2020-10-25","2020-10-26","2020-10-27","2020-10-28","2020-10-29","2020-10-30","2020-10-31","2020-11-01","2020-11-02","2020-11-03","2020-11-04"
"GUATEMALA","01","SIN DATOS","99","SIN DATO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,2,3,0,6,15,12,7,10,3,3,0,0,5,21,18,26,40,13,26,75,14,5,25,20,36,30,28,7,26,20,29,92,29,80,57,42,66,62,85,60,48,29,19,31,59,46,165,139,42,1,6,4,1,0,0,2,1,7,2,24,3,4,2,0,2,2,1,2,3,4,2,1,1,20,10,6,6,6,5,10,8,14,7,7,3,3,3,4,3,3,7,3,4,12,4,2,1,0,1,9,2,1,1,1,6,1,4,3,0,3,8,5,0,1,7,2,5,9,7,2,10,4,9,8,10,1,2,9,15,6,8,6,8,4,17,22,11,5,9,5,0,7,4,5,8,0,3,0,4,0,0,1,1,1,1,4,3,2,0,2,0,1,2,4,4,0,0,3,0,0,0,0,1,1,0,0,0,1,2,1,0,2,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SIN DATO","99","SIN DATO","99","SIN DATO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QUETZALTENANGO","09","SIN DATOS","99","SIN DATO",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,9,2,0,2,6,2,0,1,4,2,0,2,0,0,4,3,3,2,4,1,0,1,17,10,0,2,8,0,0,19,5,1,19,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,5,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUCHITEPEQUEZ","10","SIN DATOS","99","SIN DATO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,0,0,2,0,0,0,0,0,0,3,2,0,1,4,0,1,2,0,2,1,4,9,5,1,1,0,7,8,3,5,6,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3,2,3,0,1,1,2,1,2,2,0,0,2,0,2,0,2,1,1,7,3,4,1,1,1,0,6,4,2,1,0,0,1,4,3,0,0,2,0,0,1,0,2,0,0,1,0,4,0,0,1,1,1,0,0,2,1,1,0,1,1,0,2,2,2,1,1,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JALAPA","21","JALAPA","2101","188522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,1,0,1,0,1,0,2,4,2,4,1,2,2,1,2,1,1,0,0,6,2,13,0,1,2,2,2,3,0,20,1,2,9,0,13,1,4,1,0,0,14,5,8,5,0,5,5,7,4,5,10,7,1,10,7,2,1,8,1,1,4,13,7,17,8,3,5,5,21,6,4,18,5,0,6,10,25,4,53,3,0,10,30,12,17,31,2,4,21,10,7,20,14,5,1,16,10,16,10,16,6,1,26,25,7,9,40,6,6,21,12,9,12,30,27,5,30,18,15,8,25,1,2,14,36,32,23,13,7,5,12,26,20,27,22,8,12,9,5,41,11,16,5,3,28,32,49,18,26,12,6,35,18,31,27,8,5,3,35,37,10,35,14,10,2,9,25,22,20,21,1,6,31,25,35,15,33,9,5,24,24,21,47,0,2,0,5,4,5
"GUATEMALA","01","GUATEMALA","0101","1205668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,6,9,15,7,1,1,5,4,1,5,3,4,0,5,4,3,5,0,3,9,7,6,6,9,16,11,6,16,2,19,13,35,17,11,47,29,42,37,34,32,36,69,88,78,100,84,41,23,79,54,102,106,111,124,73,145,147,201,190,94,160,163,293,286,377,455,402,217,137,332,421,294,242,161,126,86,223,302,271,294,369,408,272,420,485,477,615,601,401,363,823,680,798,833,1012,740,226,992,1129,1057,1200,1305,1063,281,598,1585,1338,1202,1217,962,229,994,1103,1030,1107,1196,915,261,1168,1201,1296,1270,1086,680,218,1205,1191,1130,1065,1082,651,190,1412,1251,1193,1072,1072,794,352,1266,1058,910,842,836,542,225,1279,1088,998,873,755,390,271,769,698,673,637,585,436,231,715,660,601,640,655,380,219,678,675,618,553,628,420,245,768,698,675,668,513,365,226,769,352,711,650,918,536,390,1040,952,897,903,959,503,331,804,831,1038,921,1348,663,309,1295,1132,1457,1460,1161,581,302,1125,1186,1274,1478,840,548,302,885,544,901,778,898,527,332,931,916,1110,912,965,518,297,524,394,186
"SACATEPEQUEZ","03","SIN DATOS","99","SIN DATO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,5,2,2,0,1,7,5,3,0,3,0,3,1,0,1,2,2,8,6,3,10,3,1,10,1,10,2,3,0,4,3,4,8,5,7,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIMALTENANGO","04","EL TEJAR","0416","22618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,1,0,1,1,0,1,1,0,0,1,3,9,2,5,6,0,3,1,5,3,0,0,0,0,10,7,1,2,1,6,1,1,1,1,1,0,3,2,2,0,5,4,8,4,1,5,5,9,6,1,3,1,3,5,1,1,4,3,0,0,5,2,3,2,0,1,2,13,4,4,1,6,0,4,1,2,1,3,1,1,0,3,6,3,10,0,5,8,0,5,4,4,5,1,1,3,2,3,5,3,0,7,4,4,5,6,0,2,6,4,2,1,5,5,0,0,1,7,5,3,2,0,11,7,1,0,1,3,0,2,2,5,7,4,0,5,4,3,2,9,3,1,2,5,7,7,1,2,1,1,5,3,3,7,8,4,3,12,10,1,3,16,2,1,7,2,4,2,9,1,2,2,9,1,11,2,2,0,1,7,1
"OTROS","99","OTROS","99","SIN DATO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,3,1,0,1,0,4,2,0,1,1,1,0,0,3,8,2,0,1,0,2,0,9,2,1,0,35,2,4,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,0,0,4,1,2,1,2,2,6,5,0,0
"SANTA ROSA","06","SIN DATOS","99","SIN DATO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,2,1,2,4,0,0,1,2,1,1,0,0,0,3,1,1,0,0,2,0,2,0,1,2,0,2,1,2,4,1,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
